Syntax version=4
Mon Aug 31 17:15:54 2020
Starting process (10000000 clocks per sec)

LogRawData=false
VarHeader=1
D:		adcVal
D:	time(ms)	(0x20000020,5)
D:	90.95	0
D:	91.94	0
D:	92.81	0
D:	93.56	0
D:	94.56	0
D:	95.56	0
D:	96.56	0
D:	97.56	0
D:	98.44	0
D:	99.44	0
D:	100.43	0
D:	101.44	0
D:	102.43	0
D:	103.31	0
D:	104.34	0
D:	105.37	0
D:	106.19	0
D:	107.06	0
D:	107.93	0
D:	108.68	0
D:	109.43	0
D:	110.31	0
D:	111.05	0
D:	111.91	0
D:	112.53	0
D:	113.16	0
D:	113.93	0
D:	114.68	0
D:	115.43	0
D:	116.30	0
D:	117.05	0
D:	117.93	0
D:	118.68	0
D:	119.68	0
D:	120.29	0
D:	121.04	0
D:	121.66	0
D:	122.28	0
D:	123.03	0
D:	123.71	0
D:	124.69	0
D:	125.28	0
D:	126.03	0
D:	126.66	0
D:	127.28	0
D:	128.17	0
D:	128.91	0
D:	129.54	0
D:	130.16	0
D:	130.91	0
D:	131.55	0
D:	132.17	0
D:	132.92	0
D:	133.73	0
D:	134.42	0
D:	135.29	0
D:	136.04	0
D:	136.92	0
D:	137.54	0
D:	138.17	0
D:	139.08	0
D:	139.93	0
D:	140.83	0
D:	141.69	0
D:	142.42	0
D:	143.30	0
D:	144.21	0
D:	145.20	0
D:	146.19	0
D:	147.19	0
D:	148.10	0
D:	149.10	0
D:	150.05	0
D:	150.68	0
D:	151.57	0
D:	152.43	0
D:	153.43	0
D:	154.44	0
D:	155.44	0
D:	156.45	0
D:	157.44	0
D:	158.45	0
D:	159.45	0
D:	160.45	0
D:	161.42	0
D:	162.29	0
D:	163.06	0
D:	163.95	0
D:	164.95	0
D:	165.95	0
D:	166.95	0
D:	167.95	0
D:	168.93	0
D:	169.67	0
D:	170.57	0
D:	171.57	0
D:	172.57	0
D:	173.57	0
D:	174.56	0
D:	175.56	0
D:	176.44	0
D:	177.43	0
D:	178.43	0
D:	179.43	0
D:	180.43	0
D:	181.43	0
D:	182.43	0
D:	183.43	0
D:	184.43	0
D:	185.43	0
D:	186.44	0
D:	187.16	0
D:	187.92	0
D:	188.67	0
D:	189.29	0
D:	190.19	0
D:	190.94	0
D:	191.83	0
D:	192.82	0
D:	193.84	0
D:	194.68	0
D:	195.55	0
D:	196.32	0
D:	197.03	0
D:	197.66	0
D:	198.29	0
D:	199.08	0
D:	199.91	0
D:	200.53	0
D:	201.16	0
D:	201.91	0
D:	202.70	0
D:	203.70	0
D:	204.43	0
D:	205.29	0
D:	206.03	0
D:	206.66	0
D:	207.28	0
D:	208.03	0
D:	208.66	0
D:	209.29	0
D:	210.03	0
D:	210.66	0
D:	211.29	0
D:	212.04	0
D:	212.66	0
D:	213.28	0
D:	214.18	0
D:	215.05	0
D:	215.93	0
D:	216.80	0
D:	217.55	0
D:	218.31	0
D:	219.34	0
D:	220.18	0
D:	221.05	0
D:	221.92	0
D:	222.54	0
D:	223.16	0
D:	223.92	0
D:	224.54	0
D:	225.17	0
D:	225.92	0
D:	226.54	0
D:	227.29	0
D:	228.04	0
D:	228.67	0
D:	229.29	0
D:	230.04	0
D:	230.66	0
D:	231.41	0
D:	232.17	0
D:	233.04	0
D:	233.72	0
D:	234.29	0
D:	235.33	0
D:	236.05	0
D:	237.07	0
D:	238.07	0
D:	239.06	0
D:	239.95	0
D:	240.94	0
D:	241.81	0
D:	242.43	0
D:	243.32	0
D:	244.04	0
D:	244.66	0
D:	245.29	0
D:	246.03	0
D:	246.66	0
D:	247.28	0
D:	248.03	0
D:	248.66	0
D:	249.28	0
D:	250.03	0
D:	250.66	0
D:	251.28	0
D:	252.03	0
D:	252.91	0
D:	253.53	0
D:	254.29	0
D:	255.03	0
D:	255.66	0
D:	256.29	0
D:	257.03	0
D:	257.66	0
D:	258.29	0
D:	259.03	0
D:	259.66	0
D:	260.28	0
D:	261.03	0
D:	261.66	0
D:	262.29	0
D:	263.05	0
D:	263.69	0
D:	264.29	0
D:	265.04	0
D:	265.66	0
D:	266.29	0
D:	267.04	0
D:	267.67	0
D:	268.29	0
D:	269.04	0
D:	269.67	0
D:	270.29	0
D:	271.04	0
D:	271.66	0
D:	272.57	0
D:	273.57	0
D:	274.56	0
D:	275.43	0
D:	276.31	0
D:	277.32	0
D:	278.35	0
D:	279.30	0
D:	280.09	0
D:	280.66	0
D:	281.44	0
D:	282.30	0
D:	283.05	0
D:	283.91	0
D:	284.53	0
D:	285.55	0
D:	286.45	0
D:	287.18	0
D:	287.93	0
D:	288.55	0
D:	289.29	0
D:	290.05	0
D:	290.93	0
D:	291.53	0
D:	292.15	0
D:	292.91	0
D:	293.53	0
D:	294.43	0
D:	295.30	0
D:	296.05	0
D:	296.92	0
D:	297.67	0
D:	298.42	0
D:	299.30	0
D:	300.03	0
D:	300.66	0
D:	301.28	0
D:	302.03	0
D:	302.91	0
D:	303.53	0
D:	304.15	0
D:	304.90	0
D:	305.70	0
D:	306.56	0
D:	307.56	0
D:	308.43	0
D:	309.43	0
D:	310.43	0
D:	311.43	0
D:	312.43	0
D:	313.43	0
D:	314.43	0
D:	315.43	0
D:	316.43	0
D:	317.43	0
D:	318.43	0
D:	319.45	0
D:	320.29	0
D:	321.04	0
D:	321.92	0
D:	322.85	0
D:	323.84	0
D:	324.80	0
D:	325.55	0
D:	326.29	0
D:	327.05	0
D:	327.93	0
D:	328.68	0
D:	329.43	0
D:	330.30	0
D:	331.05	0
D:	331.65	0
D:	332.28	0
D:	333.03	0
D:	333.67	0
D:	334.43	0
D:	335.30	0
D:	336.18	0
D:	337.05	0
D:	337.90	0
D:	338.82	0
D:	339.67	0
D:	340.32	0
D:	341.18	0
D:	341.92	0
D:	342.54	0
D:	343.16	0
D:	343.92	0
D:	344.53	0
D:	345.15	0
D:	345.90	0
D:	346.53	0
D:	347.15	0
D:	347.90	0
D:	348.53	0
D:	349.15	0
D:	349.90	0
D:	350.71	0
D:	351.70	0
D:	352.55	0
D:	353.57	0
D:	354.29	0
D:	355.04	0
D:	355.66	0
D:	356.29	0
D:	357.04	0
D:	357.66	0
D:	358.29	0
D:	359.04	0
D:	359.67	0
D:	360.29	0
D:	361.04	0
D:	361.91	0
D:	362.66	0
D:	363.41	0
D:	364.45	0
D:	365.45	0
D:	366.43	0
D:	367.44	0
D:	368.30	0
D:	369.16	0
D:	370.07	0
D:	370.95	0
D:	371.93	0
D:	372.93	0
D:	373.94	0
D:	374.68	0
D:	375.41	0
D:	376.30	0
D:	377.05	0
D:	377.93	0
D:	378.68	0
D:	379.40	0
D:	380.03	0
D:	380.66	0
D:	381.28	0
D:	382.03	0
D:	382.65	0
D:	383.28	0
D:	384.03	0
D:	384.66	0
D:	385.28	0
D:	386.03	0
D:	386.66	0
D:	387.28	0
D:	388.03	0
D:	388.66	0
D:	389.28	0
D:	390.03	0
D:	390.65	0
D:	391.29	0
D:	392.03	0
D:	392.65	0
D:	393.29	0
D:	394.17	0
D:	394.92	0
D:	395.67	0
D:	396.41	0
D:	397.16	0
D:	397.91	0
D:	398.53	0
D:	399.16	0
D:	399.91	0
D:	400.66	0
D:	401.28	0
D:	402.03	0
D:	402.92	0
D:	403.73	0
D:	404.67	0
D:	405.70	0
D:	406.70	0
D:	407.69	0
D:	408.56	0
D:	409.44	0
D:	410.44	0
D:	411.29	0
D:	412.03	0
D:	412.66	0
D:	413.29	0
D:	414.19	0
D:	415.06	0
D:	415.93	0
D:	416.81	0
D:	417.54	0
D:	418.16	0
D:	418.92	0
D:	419.67	0
D:	420.57	0
D:	421.42	0
D:	422.30	0
D:	423.19	0
D:	424.18	0
D:	425.05	0
D:	425.92	0
D:	426.66	0
D:	427.28	0
D:	428.03	0
D:	428.66	0
D:	429.28	0
D:	430.02	0
D:	430.65	0
D:	431.28	0
D:	432.03	0
D:	432.66	0
D:	433.28	0
D:	434.36	0
D:	435.58	0
D:	436.18	0
D:	436.91	0
D:	437.52	0
D:	438.15	0
D:	438.94	0
D:	439.82	0
D:	440.68	0
D:	441.56	0
D:	442.57	0
D:	443.57	0
D:	444.42	0
D:	445.43	0
D:	446.29	0
D:	447.04	0
D:	447.92	0
D:	448.67	0
D:	449.28	0
D:	450.03	0
D:	450.80	0
D:	451.68	0
D:	452.29	0
D:	453.05	0
D:	453.72	0
D:	454.32	0
D:	455.35	0
D:	456.32	0
D:	457.35	0
D:	458.35	0
D:	459.34	0
D:	460.36	0
D:	461.35	0
D:	462.35	0
D:	463.34	0
D:	464.49	0
D:	465.50	0
D:	466.48	0
D:	467.47	0
D:	468.47	0
D:	469.28	0
D:	470.07	0
D:	471.10	0
D:	472.11	0
D:	473.10	0
D:	474.07	0
D:	475.15	0
D:	476.10	0
D:	477.10	0
D:	478.10	0
D:	478.97	0
D:	479.86	0
D:	480.67	0
D:	481.69	0
D:	482.69	0
D:	483.55	0
D:	484.57	0
D:	485.57	0
D:	486.43	0
D:	487.43	0
D:	488.30	0
D:	489.18	0
D:	490.05	0
D:	490.93	0
D:	491.80	0
D:	492.68	0
D:	493.40	0
D:	494.32	0
D:	495.32	0
D:	496.34	0
D:	497.37	0
D:	498.60	0
D:	499.89	0
D:	501.02	0
D:	501.95	0
D:	502.81	0
D:	503.91	0
D:	505.00	0
D:	506.25	0
D:	507.35	0
D:	508.35	0
D:	509.35	0
D:	510.35	0
D:	511.35	0
D:	512.36	0
D:	513.36	0
D:	514.16	0
D:	515.16	0
D:	516.22	0
D:	517.23	0
D:	518.20	0
D:	519.04	0
D:	519.93	0
D:	520.99	0
D:	521.99	0
D:	522.85	0
D:	523.58	0
D:	524.59	0
D:	525.56	0
D:	526.28	0
D:	527.04	0
D:	527.66	0
D:	528.70	0
D:	529.70	0
D:	530.68	0
D:	531.55	0
D:	532.43	0
D:	533.45	0
D:	534.45	0
D:	535.44	0
D:	536.43	0
D:	537.43	0
D:	538.46	0
D:	539.45	0
D:	540.45	0
D:	541.48	0
D:	542.44	0
D:	543.45	0
D:	544.52	0
D:	545.50	0
D:	546.49	0
D:	547.49	0
D:	548.49	0
D:	549.49	0
D:	550.30	0
D:	551.36	0
D:	552.30	0
D:	553.05	0
D:	553.94	0
D:	554.86	0
D:	555.86	0
D:	556.86	0
D:	557.85	0
D:	558.86	0
D:	559.87	0
D:	560.89	0
D:	561.87	0
D:	562.87	0
D:	563.76	0
D:	564.68	0
D:	565.69	0
D:	566.56	0
D:	567.55	0
D:	568.43	0
D:	569.43	0
D:	570.43	0
D:	571.43	0
D:	572.43	0
D:	573.43	0
D:	574.43	0
D:	575.43	0
D:	576.49	0
D:	577.43	0
D:	578.43	0
D:	579.43	0
D:	580.47	0
D:	581.47	0
D:	582.67	0
D:	583.72	0
D:	584.54	0
D:	585.43	0
D:	586.43	0
D:	587.45	0
D:	588.44	0
D:	589.43	0
D:	590.43	0
D:	591.56	0
D:	592.68	0
D:	593.89	0
D:	594.88	0
D:	595.88	0
D:	596.86	0
D:	597.88	0
D:	598.87	0
D:	599.89	0
D:	600.87	0
D:	601.87	0
D:	602.79	0
D:	603.69	0
D:	604.73	0
D:	605.74	0
D:	606.74	0
D:	607.70	0
D:	608.56	0
D:	609.56	0
D:	610.56	0
D:	611.55	0
D:	612.43	0
D:	613.43	0
D:	614.43	0
D:	615.43	0
D:	616.43	0
D:	617.43	0
D:	618.43	0
D:	619.45	0
D:	620.43	0
D:	621.43	0
D:	622.43	0
D:	623.43	0
D:	624.48	0
D:	625.45	0
D:	626.53	0
D:	627.17	0
D:	628.05	0
D:	629.10	0
D:	630.11	0
D:	631.11	0
D:	632.11	0
D:	633.03	0
D:	634.03	0
D:	634.97	0
D:	635.91	0
D:	636.54	0
D:	637.42	0
D:	638.30	0
D:	639.19	0
D:	640.07	0
D:	640.99	0
D:	641.93	0
D:	642.83	0
D:	643.54	0
D:	644.60	0
D:	645.70	0
D:	646.77	0
D:	647.55	0
D:	648.61	0
D:	649.61	0
D:	650.70	0
D:	651.70	0
D:	652.68	0
D:	653.56	0
D:	654.56	0
D:	655.43	0
D:	656.43	0
D:	657.43	0
D:	658.30	0
D:	659.18	0
D:	660.05	0
D:	660.92	0
D:	661.80	0
D:	662.68	0
D:	663.55	0
D:	664.57	0
D:	665.57	0
D:	666.58	0
D:	667.60	0
D:	668.55	0
D:	669.62	0
D:	670.74	0
D:	671.74	0
D:	672.74	0
D:	673.77	0
D:	674.72	0
D:	675.74	0
D:	676.74	0
D:	677.74	0
D:	678.73	0
D:	679.74	0
D:	680.76	0
D:	681.78	0
D:	682.79	0
D:	683.88	0
D:	684.86	0
D:	685.66	0
D:	686.42	0
D:	687.49	0
D:	688.49	0
D:	689.49	0
D:	690.48	0
D:	691.56	0
D:	692.57	0
D:	693.57	0
D:	694.55	0
D:	695.55	0
D:	696.55	0
D:	697.55	0
D:	698.55	0
D:	699.55	0
D:	700.55	0
D:	701.55	0
D:	702.58	0
D:	703.55	0
D:	704.55	0
D:	705.55	0
D:	706.48	0
D:	707.46	0
D:	708.54	0
D:	709.77	0
D:	710.80	0
D:	711.81	0
D:	712.78	0
D:	713.87	0
D:	715.02	0
D:	715.95	0
D:	716.89	0
D:	717.94	0
D:	718.93	0
D:	719.80	0
D:	720.67	0
D:	721.64	0
D:	722.87	0
D:	723.71	0
D:	724.68	0
D:	725.70	0
D:	726.72	0
D:	727.72	0
D:	728.73	0
D:	729.73	0
D:	730.73	0
D:	731.72	0
D:	732.57	0
D:	733.57	0
D:	734.57	0
D:	735.54	0
D:	736.57	0
D:	737.57	0
D:	738.59	0
D:	739.70	0
D:	740.72	0
D:	741.72	0
D:	742.54	0
D:	743.30	0
D:	744.16	0
D:	744.91	0
D:	745.53	0
D:	746.44	0
D:	747.55	0
D:	748.55	0
D:	749.55	0
D:	750.56	0
D:	751.57	0
D:	752.71	0
D:	754.05	0
D:	754.92	0
D:	756.07	0
D:	757.19	0
D:	758.24	0
D:	759.25	0
D:	760.27	0
D:	761.25	0
D:	762.40	0
D:	763.51	0
D:	764.45	0
D:	765.50	0
D:	766.50	0
D:	767.50	0
D:	768.61	0
D:	769.42	0
D:	770.49	0
D:	771.48	0
D:	772.48	0
D:	773.48	0
D:	774.48	0
D:	775.50	0
D:	776.45	0
D:	777.43	0
D:	778.43	0
D:	779.43	0
D:	780.42	0
D:	781.44	0
D:	782.42	0
D:	783.42	0
D:	784.42	0
D:	785.43	0
D:	786.44	0
D:	787.43	0
D:	788.43	0
D:	789.43	0
D:	790.30	0
D:	791.18	0
D:	792.08	0
D:	793.09	0
D:	794.19	0
D:	795.26	0
D:	796.26	0
D:	797.24	0
D:	798.24	0
D:	799.24	0
D:	800.23	0
D:	801.24	0
D:	802.25	0
D:	803.17	0
D:	804.04	0
D:	805.11	0
D:	806.11	0
D:	807.11	0
D:	808.11	0
D:	809.11	0
D:	810.10	0
D:	811.23	0
D:	812.24	0
D:	813.26	0
D:	814.42	0
D:	815.43	0
D:	816.48	0
D:	817.45	0
D:	818.46	0
D:	819.31	0
D:	820.20	0
D:	821.05	0
D:	821.93	0
D:	822.80	0
D:	823.70	0
D:	824.68	0
D:	825.55	0
D:	826.55	0
D:	827.42	0
D:	828.43	0
D:	829.44	0
D:	830.43	0
D:	831.43	0
D:	832.43	0
D:	833.43	0
D:	834.46	0
D:	835.33	0
D:	836.31	0
D:	837.31	0
D:	838.31	0
D:	839.35	0
D:	840.35	0
D:	841.38	0
D:	842.32	0
D:	843.32	0
D:	844.37	0
D:	845.36	0
D:	846.36	0
D:	847.35	0
D:	848.36	0
D:	849.28	0
D:	850.36	0
D:	851.28	0
D:	852.30	0
D:	853.30	0
D:	854.35	0
D:	855.36	0
D:	856.34	0
D:	857.36	0
D:	858.36	0
D:	859.30	0
D:	860.35	0
D:	861.31	0
D:	862.18	0
D:	863.05	0
D:	863.93	0
D:	864.92	0
D:	865.80	0
D:	866.53	0
D:	867.15	0
D:	867.91	0
D:	868.54	0
D:	869.32	0
D:	870.32	0
D:	871.31	0
D:	872.30	0
D:	873.18	0
D:	874.19	0
D:	875.18	0
D:	876.05	0
D:	876.93	0
D:	877.95	0
D:	878.98	0
D:	880.00	0
D:	881.01	0
D:	881.98	0
D:	882.86	0
D:	883.88	0
D:	884.80	0
D:	885.80	0
D:	886.54	0
D:	887.45	0
D:	888.47	0
D:	889.47	0
D:	890.47	0
D:	891.48	0
D:	892.48	0
D:	893.48	0
D:	894.48	0
D:	895.49	0
D:	896.47	0
D:	897.48	0
D:	898.49	0
D:	899.48	0
D:	900.48	0
D:	901.44	0
D:	902.44	0
D:	903.42	0
D:	904.43	0
D:	905.83	0
D:	906.68	0
D:	907.69	0
D:	908.68	0
D:	909.68	0
D:	910.68	0
D:	911.74	0
D:	912.68	0
D:	913.68	0
D:	914.68	0
D:	915.68	0
D:	916.68	0
D:	917.68	0
D:	918.68	0
D:	919.54	0
D:	920.43	0
D:	921.52	0
D:	922.49	0
D:	923.48	0
D:	924.48	0
D:	925.48	0
D:	926.48	0
D:	927.48	0
D:	928.49	0
D:	929.49	0
D:	930.48	0
D:	931.49	0
D:	932.61	0
D:	933.74	0
D:	934.77	0
D:	935.78	0
D:	936.79	0
D:	937.54	0
D:	938.45	0
D:	939.33	0
D:	940.25	0
D:	941.31	0
D:	942.18	0
D:	943.03	0
D:	944.11	0
D:	945.24	0
D:	946.18	0
D:	947.05	0
D:	948.05	0
D:	948.91	0
D:	949.66	0
D:	950.28	0
D:	951.30	0
D:	952.20	0
D:	953.05	0
D:	953.93	0
D:	954.92	0
D:	955.80	0
D:	956.68	0
D:	957.28	0
D:	958.03	0
D:	958.66	0
D:	959.28	0
D:	960.03	0
D:	960.65	0
D:	961.28	0
D:	962.03	0
D:	962.93	0
D:	963.91	0
D:	964.84	0
D:	965.68	0
D:	966.68	0
D:	967.55	0
D:	968.27	0
D:	969.15	0
D:	969.90	0
D:	970.53	0
D:	971.15	0
D:	971.90	0
D:	972.52	0
D:	973.15	0
D:	973.92	0
D:	974.67	0
D:	975.41	0
D:	976.29	0
D:	977.02	0
D:	977.65	0
D:	978.30	0
D:	979.30	0
D:	980.04	0
D:	980.91	0
D:	981.67	0
D:	982.41	0
D:	983.34	0
D:	984.47	0
D:	985.50	0
D:	986.49	0
D:	987.48	0
D:	988.29	0
D:	989.03	0
D:	989.66	0
D:	990.41	0
D:	991.28	0
D:	992.03	0
D:	992.67	0
D:	993.28	0
D:	994.18	0
D:	995.03	0
D:	995.67	0
D:	996.40	0
D:	997.15	0
D:	997.92	0
D:	998.80	0
D:	999.66	0
D:	1000.55	0
D:	1001.42	0
D:	1002.43	0
D:	1003.32	0
D:	1004.19	0
D:	1005.19	0
D:	1006.21	0
D:	1007.21	0
D:	1008.22	0
D:	1009.23	0
D:	1010.24	0
D:	1011.25	0
D:	1012.24	0
D:	1013.24	0
D:	1014.17	0
D:	1015.24	0
D:	1016.23	0
D:	1017.23	0
D:	1018.23	0
D:	1019.05	0
D:	1019.92	0
D:	1020.79	0
D:	1021.86	0
D:	1022.86	0
D:	1023.88	0
D:	1024.86	0
D:	1025.78	0
D:	1026.86	0
D:	1027.86	0
D:	1028.86	0
D:	1029.79	0
D:	1030.54	0
D:	1031.29	0
D:	1032.20	0
D:	1033.18	0
D:	1034.04	0
D:	1034.92	0
D:	1035.67	0
D:	1036.42	0
D:	1037.28	0
D:	1038.19	0
D:	1039.20	0
D:	1040.06	0
D:	1040.94	0
D:	1041.97	0
D:	1042.96	0
D:	1043.94	0
D:	1044.82	0
D:	1045.82	0
D:	1046.81	0
D:	1047.82	0
D:	1048.79	0
D:	1049.66	0
D:	1051.01	0
D:	1051.94	0
D:	1052.94	0
D:	1053.94	0
D:	1054.89	0
D:	1055.99	0
D:	1057.03	0
D:	1058.10	0
D:	1059.10	0
D:	1060.10	0
D:	1061.10	0
D:	1062.10	0
D:	1063.10	0
D:	1064.02	0
D:	1064.98	0
D:	1065.97	0
D:	1066.97	0
D:	1068.01	0
D:	1069.22	0
D:	1070.22	0
D:	1071.22	0
D:	1072.22	0
D:	1073.21	0
D:	1074.24	0
D:	1075.16	0
D:	1075.91	0
D:	1076.54	0
D:	1077.43	0
D:	1078.43	0
D:	1079.42	0
D:	1080.42	0
D:	1081.42	0
D:	1082.42	0
D:	1083.42	0
D:	1084.42	0
D:	1085.41	0
D:	1086.44	0
D:	1087.43	0
D:	1088.42	0
D:	1089.42	0
D:	1090.42	0
D:	1091.42	0
D:	1092.45	0
D:	1093.42	0
D:	1094.44	0
D:	1095.29	0
D:	1096.05	0
D:	1096.92	0
D:	1097.67	0
D:	1098.42	0
D:	1099.29	0
D:	1100.04	0
D:	1100.68	0
D:	1101.68	0
D:	1102.55	0
D:	1103.29	0
D:	1104.17	0
D:	1104.91	0
D:	1105.67	0
D:	1106.39	0
D:	1107.02	0
D:	1107.65	0
D:	1108.27	0
D:	1109.02	0
D:	1109.65	0
D:	1110.27	0
D:	1111.02	0
D:	1111.65	0
D:	1112.27	0
D:	1113.02	0
D:	1113.70	0
D:	1114.27	0
D:	1115.02	0
D:	1115.65	0
D:	1116.27	0
D:	1117.02	0
D:	1117.88	0
D:	1118.92	0
D:	1119.91	0
D:	1120.69	0
D:	1121.68	0
D:	1122.68	0
D:	1123.70	0
D:	1124.67	0
D:	1125.55	0
D:	1126.42	0
D:	1127.42	0
D:	1128.29	0
D:	1129.17	0
D:	1130.05	0
D:	1130.92	0
D:	1131.92	0
D:	1132.80	0
D:	1133.82	0
D:	1134.40	0
D:	1135.15	0
D:	1136.09	0
D:	1137.09	0
D:	1138.05	0
D:	1139.05	0
D:	1140.06	0
D:	1141.09	0
D:	1141.92	0
D:	1142.90	0
D:	1143.70	0
D:	1144.55	0
D:	1145.57	0
D:	1146.57	0
D:	1147.47	0
D:	1148.47	0
D:	1149.47	0
D:	1150.47	0
D:	1151.14	0
D:	1152.10	0
D:	1152.65	0
D:	1153.27	0
D:	1154.02	0
D:	1155.09	0
D:	1156.09	0
D:	1157.10	0
D:	1158.09	0
D:	1159.10	0
D:	1160.09	0
D:	1160.94	0
D:	1161.97	0
D:	1162.91	0
D:	1163.70	0
D:	1164.68	0
D:	1165.55	0
D:	1166.42	0
D:	1167.42	0
D:	1168.42	0
D:	1169.44	0
D:	1170.44	0
D:	1171.42	0
D:	1172.42	0
D:	1173.42	0
D:	1174.42	0
D:	1175.42	0
D:	1176.42	0
D:	1177.42	0
D:	1178.42	0
D:	1179.47	0
D:	1180.48	0
D:	1181.45	0
D:	1182.68	0
D:	1183.76	0
D:	1184.74	0
D:	1185.67	0
D:	1186.53	0
D:	1187.48	0
D:	1188.51	0
D:	1189.49	0
D:	1190.50	0
D:	1191.49	0
D:	1192.49	0
D:	1193.49	0
D:	1194.19	0
D:	1195.22	0
D:	1196.22	0
D:	1197.22	0
D:	1198.22	0
D:	1199.22	0
D:	1200.22	0
D:	1201.22	0
D:	1202.23	0
D:	1203.06	0
D:	1204.01	0
D:	1204.91	0
D:	1205.66	0
D:	1206.28	0
D:	1207.03	0
D:	1207.90	0
D:	1208.53	0
D:	1209.28	0
D:	1210.02	0
D:	1210.65	0
D:	1211.28	0
D:	1212.05	0
D:	1212.91	0
D:	1213.69	0
D:	1214.67	0
D:	1215.54	0
D:	1216.42	0
D:	1217.43	0
D:	1218.44	0
D:	1219.30	0
D:	1220.17	0
D:	1221.19	0
D:	1222.21	0
D:	1223.21	0
D:	1224.27	0
D:	1225.38	0
D:	1226.48	0
D:	1227.47	0
D:	1228.49	0
D:	1229.49	0
D:	1230.49	0
D:	1231.49	0
D:	1232.49	0
D:	1233.49	0
D:	1234.47	0
D:	1235.48	0
D:	1236.30	0
D:	1237.30	0
D:	1238.18	0
D:	1239.07	0
D:	1239.92	0
D:	1240.94	0
D:	1241.94	0
D:	1242.79	0
D:	1243.72	0
D:	1244.66	0
D:	1245.74	0
D:	1246.73	0
D:	1247.75	0
D:	1248.68	0
D:	1249.68	0
D:	1250.69	0
D:	1251.54	0
D:	1252.43	0
D:	1253.29	0
D:	1254.17	0
D:	1255.05	0
D:	1256.05	0
D:	1256.92	0
D:	1257.80	0
D:	1258.80	0
D:	1259.67	0
D:	1260.54	0
D:	1261.54	0
D:	1262.42	0
D:	1263.41	0
D:	1264.41	0
D:	1265.43	0
D:	1266.73	0
D:	1267.68	0
D:	1268.91	0
D:	1269.91	0
D:	1270.86	0
D:	1271.86	0
D:	1272.86	0
D:	1273.87	0
D:	1274.88	0
D:	1275.99	0
D:	1276.98	0
D:	1277.98	0
D:	1278.98	0
D:	1279.91	0
D:	1280.86	0
D:	1281.86	0
D:	1282.85	0
D:	1283.91	0
D:	1284.97	0
D:	1286.01	0
D:	1287.04	0
D:	1288.10	0
D:	1289.06	0
D:	1290.05	0
D:	1291.05	0
D:	1291.92	0
D:	1292.92	0
D:	1293.81	0
D:	1294.82	0
D:	1295.82	0
D:	1296.80	0
D:	1297.67	0
D:	1298.54	0
D:	1299.42	0
D:	1300.42	0
D:	1301.42	0
D:	1302.43	0
D:	1303.42	0
D:	1304.42	0
D:	1305.42	0
D:	1306.46	0
D:	1307.45	0
D:	1308.19	0
D:	1309.22	0
D:	1310.23	0
D:	1311.22	0
D:	1312.23	0
D:	1313.22	0
D:	1314.22	0
D:	1315.24	0
D:	1316.23	0
D:	1317.23	0
D:	1318.23	0
D:	1319.16	0
D:	1320.18	0
D:	1321.23	0
D:	1322.17	0
D:	1323.23	0
D:	1324.23	0
D:	1325.23	0
D:	1326.08	0
D:	1327.10	0
D:	1328.24	0
D:	1329.17	0
D:	1330.23	0
D:	1331.18	0
D:	1332.18	0
D:	1333.05	0
D:	1333.93	0
